Address,Zip Code,Cuisine,Longitude,insertedAtTimestamp,Number of Reviews,Latitude,Open,Business_ID,Rating,Name
2127 Amsterdam Ave,10032,pizza,-73.9379662,06/10/2019 15:01:18,11,40.8381476,N/A,44Z1a1-2Uj1jsTtHBIZr-A,2.5,Luigi's Pizza
3950 10th Ave,10034,mexican,-73.9172898172413,06/10/2019 16:06:17,271,40.867160217612,N/A,FIauc3AaAeDR9u4gMtKmRQ,2.5,Made In Mexico
25-08 Broadway,11106,chinese,-73.9282292,06/10/2019 15:39:44,124,40.7631578922095,N/A,yj9vVa08ABH6BBOLHMfJag,3.5,Bund On Broadway
970 Flushing Ave,11206,brunch,-73.93229,06/10/2019 16:21:10,351,40.70319,N/A,zHqDuMznom7CLp2lqV8q0g,4,Forrest Point
1133 Lexington Ave,10021,pizza,-73.958892,06/10/2019 14:59:35,146,40.774562,N/A,b-VbRreVGS9HQLwhYol5Xw,3.5,Don Filippo Restaurant
409 W 15th St,10011,seafood,-74.00565,06/10/2019 15:14:55,533,40.74207,N/A,L3REPLCvQpMapYPd_fkS-A,4.5,Los Mariscos
215 Mulberry St,10012,healthy,-73.99629,06/10/2019 16:18:35,26,40.72216,N/A,puPmmv6U39qdKBR5cjigsg,4.5,Beyond Sushi
566 Grand Ave,07631,korean,-73.98443,06/10/2019 16:04:53,2,40.87602,N/A,nUR-TyCT8GbDwK3TzzZ1HQ,5,Mamison
239 Main St,07024,japanese,-73.97167,06/10/2019 16:04:14,191,40.8521,N/A,jqX3ridrlKAD6zwI_ndI_A,4,Picnic Sushi
465 Boston Post Rd,10573,dessert,-73.6744722,06/10/2019 15:12:44,11,40.9939732,N/A,sYFA4BIgtgkFMPVmZPlUJQ,4,Carvel
362 W 45th St,10036,dessert,-73.990944257291,06/10/2019 15:09:41,1909,40.760153883881,N/A,jz_FnuRpCNzfwwHHQ6Nbeg,4,Schmackary's
36-08 30th Ave,11106,pizza,-73.91722,06/10/2019 16:13:51,414,40.76466,N/A,p-BHJdQ57eM-WlKTP7B44w,3.5,Antika
81-20 Broadway,11373,thai,-73.8833441,06/10/2019 16:12:11,44,40.742999,N/A,0mgZtqEd71MVPjGkQj8sow,4.5,Moo Thai Food
364 W Putnam Ave,06830,pizza,-73.639336,06/10/2019 15:12:18,20,41.02206,N/A,kxVr910gM8NMtSRfzBU7rA,3.5,Chicken Joe's
32 E7th St,10003,thai,-73.98914,06/10/2019 15:38:40,37,40.72831,N/A,IdHZfmpp8MmQ4_KZL2qXbg,5,MAKIINNY
1198 Forest Ave,10310,healthy,-74.1298599,06/10/2019 16:09:22,96,40.62609,N/A,srDU0CprYKrvQXFZ7AuzxA,3.5,Call It A Wrap
3828 Dyre Ave,10466,seafood,-73.83094,06/10/2019 16:05:33,42,40.88888,N/A,hYCGedpqD2W7FTWlM4JRrA,4,Dyre Fish Market
3876 Broadway,10032,pizza,-73.94253,06/10/2019 15:01:18,33,40.83684,N/A,CWlgcGeUYRKqR7x-ez9X8g,3,Flaco's Pizza
10 W 32nd St,10001,korean,-73.98646,06/10/2019 15:44:38,219,40.74732,N/A,_FAh31lob7Dnn4iGiLIwng,4,MUI
632 Walton Ave,10451,seafood,-73.9273147583008,06/10/2019 16:15:02,29,40.8212890625,N/A,JMUc5N8zswGvVv6t24wgyw,3.5,Brothers Seafood
168 Ludlow St,10002,pizza,-73.9876275438289,06/10/2019 14:42:47,278,40.7215392420787,N/A,zmIrZgWhRdyRMrnEs9D3KA,4.5,La Margarita Pizzeria
370 2nd Ave,10010,dessert,-73.98147,06/10/2019 15:42:41,30,40.73681,N/A,aYLP43TiWKgR0UT_bz4Z_Q,4.5,Ralph’s Famous Italian Ices
431 W 37th St,10018,seafood,-73.9966090932068,06/10/2019 16:14:57,497,40.7561930774282,N/A,diCW3Pj1PTVRSyol_d7cZw,4.5,Chef's Table at Brooklyn Fare
88 Essex St,10002,pizza,-73.988154,06/10/2019 16:01:38,38,40.718597,N/A,COVGkASgKQ5aqIGn9evmgA,4,Arancini Bros
1546 Madison Ave,10029,indian,-73.950393,06/10/2019 16:19:31,103,40.792804,N/A,D_xGTuIZqh1g6ie9QybcYw,4,Bawarchi Indian Cuisine
127 Orchard St,10002,brunch,-73.9895758930263,06/10/2019 14:58:56,930,40.7196253171697,N/A,0rQz8mkleT62eUkiAVs4UA,4,Russ & Daughters Cafe
480 Union St,11231,american,-73.9880264255794,06/10/2019 16:06:23,516,40.6792941479875,N/A,Zzvqc7XcyGVX5bnjGN9IXA,4,Pig Beach
26 Palmer Ave,10708,thai,-73.8374813,06/10/2019 16:05:05,239,40.9413694,N/A,SNZjma_-Ts9k7vXO6ErJWw,3.5,Dumpling + Noodle
55 Water St,11201,american,-73.992343,06/10/2019 16:15:49,525,40.703799,N/A,toxwdOCz37bX5dJ_O1h2Ew,4,Sugarcane Raw Bar Grill
370 E 28th St,10016,mexican,-73.9766541,06/10/2019 16:15:38,5,40.7400398,N/A,0XuJtcq9nMdAWyhJ_fZC-w,5,Virgin Mary Tacos
1556 2nd Ave,10028,mexican,-73.9539916,06/10/2019 16:02:58,389,40.7743636,N/A,qHbQ2V9K_GJqLaOaielk_Q,3.5,Cascabel Taqueria
345 Greenwich St,10013,vietnamese,-74.0103228,06/10/2019 15:42:24,195,40.718499,N/A,CHW9sTtJxM6z8cqEy84aWg,3.5,VCafe
1843 1st Ave,10128,thai,-73.94526,06/10/2019 16:16:50,142,40.78281,N/A,cADZEB7qFr-8I3fVxHbM1A,4,Andaman Thai Bistro
608 Melrose Ave,10455,mexican,-73.91705,06/10/2019 16:13:19,14,40.8172799,N/A,9pgUx3dpxlT8WBuX1gFNbg,4,Tacos El Torito Versatile
227 Lenox Ave,10027,pizza,-73.947547,06/10/2019 16:16:04,242,40.805587,N/A,NPnWsPxOpG91GHx74S27Uw,4.5,Sottocasa Pizzeria - Harlem
5-11 47th Ave,11101,dessert,-73.955408,06/10/2019 14:43:56,217,40.746326,N/A,FbNzAk4zFdD4j6gQLunFHw,4,Cannelle LIC
406 Central Ave,07307,thai,-74.0474019238639,06/10/2019 16:16:42,101,40.7486037794125,N/A,RwEs6AvU5Cxp_ENodsgxHw,3.5,Nana
103 Washington St,10006,chinese,-74.01408,06/10/2019 16:01:24,50,40.70838,N/A,BbODF2tZuw4xW_RFwMzwRg,3.5,Jiangnan Chinese Cuisine
9 Edward M Morgan Pl,10032,dessert,-73.9453064,06/10/2019 15:02:35,82,40.8347509,N/A,rVJNWn99tF1Jf1l01iFp_A,3.5,Caffebene
153 E 106th St,10029,healthy,-73.945686340332,06/10/2019 15:00:24,52,40.792308807373,N/A,iNGW4U-Rx2iVGbjOJkbxTQ,4.5,Blue CoCo
4087 Broadway,10032,pizza,-73.9393,06/10/2019 16:02:20,93,40.844608,N/A,hHQxQHTEpU3GpVoulDfEtA,4,Koronet Pizza
3812 Broadway,11103,pizza,-73.9196213,06/10/2019 16:13:43,172,40.7591118,N/A,kWTvmbZtcU6Gc2NuYNO4dA,4,Polito's Pizza
1 E 118th St,10035,japanese,-73.94517,06/10/2019 16:13:35,39,40.80195,N/A,bZ1x7QN9ylQiGgBXS0I_9w,4,118 Kitchen
125 E 39th St,10016,dessert,-73.9777215,06/10/2019 16:22:10,196,40.7498614,N/A,hyveq4QHwx31tKKVZfkPOw,4.5,Ippodo Tea
4 W Palisade Ave,07631,seafood,-73.97562,06/10/2019 16:02:43,12,40.89385,N/A,A5rgB4UaCAr86An4zJUU4A,4,George’s Seafood
175 Kent Ave,11249,dessert,-73.9637241,06/10/2019 15:37:55,561,40.7181163,N/A,05UVA6p1mRIy9rOAN-oJNQ,4,OddFellows Ice Cream Co.
28 West St,10004,italian,-74.0172056,06/10/2019 16:08:20,308,40.7056571,N/A,PQd4M3cuSgdweWgLgZIslQ,4,Inatteso Pizzabar Casano
5 E 19th St,10003,vietnamese,-73.99065,06/10/2019 16:02:37,2905,40.73902,N/A,B3_K2kUVbYOU0VaLcj_LTw,4.5,Thai Villa
20 W 72nd St,10023,american,-73.9774628,06/10/2019 16:11:05,372,40.7765198,N/A,WqmqQ8c9NivfIRn3sO2KiA,3.5,The Ribbon
491 Columbus Ave,10024,brunch,-73.97312,06/10/2019 16:03:18,24,40.78489,N/A,PE0g0ox_CojtHpPJLjmPpQ,4,Le Petit Rooster
265 Union Ave,11211,pizza,-73.9507711,06/10/2019 16:01:37,295,40.7078768,N/A,xv1Tdb7FhGBbySNfIt9pGQ,3,Williamsburg Pizza
1133 Broadway,10010,italian,-73.9892,06/10/2019 16:19:53,514,40.74358,N/A,HiNUBUR1hFwScd_OvVLQAg,4,La Pecora Bianca
222 W 238th St,10463,dessert,-73.8995528966188,06/10/2019 14:48:05,173,40.8847182244062,N/A,1thBGawoqRUHqCfQMZycYQ,4.5,S&S Cheesecake
497 3rd Ave,10016,american,-73.978073,06/10/2019 15:40:50,498,40.745296,N/A,IGZkGbwE36iE1yaDW5NNKA,4,The Flying Cock
133-42 39th Ave,11354,seafood,-73.83265,06/10/2019 16:15:02,169,40.75929,N/A,2IkczzjKViNz7vZMetxrLQ,3.5,Good  Harvest
1374 3rd Ave,10075,dessert,-73.9580299,06/10/2019 15:42:40,240,40.7738299,N/A,4w4O7B0zMnEBzCha36lMPg,4,HARBS - Upper East Side
257 Degraw Ave,07666,chinese,-74.02122,06/10/2019 16:03:45,44,40.875675,N/A,ejqtqBrnrvnL0zipIq801Q,4,Chinatown Kitchen
100 Playland Pkwy,10580,american,-73.6749173676358,06/10/2019 15:12:10,2,40.9653136822201,N/A,OjScdEDG-MCdY35RMfCBRw,3.5,Smash N' Shake
742 Franklin Ave,11238,italian,-73.9573492245369,06/10/2019 16:12:57,403,40.6730907423467,N/A,TO9IICJjvcg1QhLVnap9fA,3.5,Cent'Anni
208 E 165th St,10456,chinese,-73.9187843392812,06/10/2019 16:03:45,4,40.8299997361853,N/A,O2o6-JNs0ERRdugdwtbmxg,2.5,Happy Garden
82 Reade St,10007,brunch,-74.007178,06/10/2019 16:14:08,309,40.715498,N/A,3xTQT7qjZJIxc-eBiFMerQ,4.5,1803
61 Delancey,10002,japanese,-73.99086,06/10/2019 15:08:12,61,40.71909,N/A,R9jTfyPlnfk23gy8VCCVAg,4.5,Shabushabu Macoron
192 E 2nd St,10009,seafood,-73.98397,06/10/2019 16:19:38,8,40.72242,N/A,yZx1kHlBHXwEBZLkX0PRhA,4,Plado Tasting Bar
243 W 54th St,10019,japanese,-73.9833,06/10/2019 16:16:01,70,40.76449,N/A,i76WF5zltXBgNmV-6eEPQw,4,Pepper Lunch Broadway
250 Varet St,11206,japanese,-73.93344,06/10/2019 15:13:38,83,40.70397,N/A,EXsorzjQ3y3Oh5-m82lgtg,4.5,Bushniwa
105-03 Metropolitan Ave,11375,pizza,-73.8482174277306,06/10/2019 16:13:51,117,40.7101589996558,N/A,MFIk9VA6HXLWHYrkG_vwUA,4.5,Dante's Pizza
49-11 Roosevelt Ave,11377,seafood,-73.9148356,06/10/2019 16:10:14,553,40.743485,N/A,2Bg8Jfl2FvH1unmvxNS0dQ,4,Sik Gaek
481 Brook Ave,10455,chinese,-73.9160164,06/10/2019 16:03:45,1,40.8134011,N/A,YGdl5Bb2ONrtixvgv1P26g,3,New Wok Chinese Restaurant
41 E 11th St,10003,healthy,-73.9929751334153,06/10/2019 16:03:15,716,40.7332670924819,N/A,MAwtBgCmrY-i_jbmXlDMkw,4,Peacefood Cafe Downtown
158 E Putnam Ave,06807,dessert,-73.6000991,06/10/2019 15:12:53,25,41.0379322,N/A,a3OL2gjX3YZLkG9padT7YQ,3.5,Fjord Fish Market
90 Kent Ave,11249,dessert,-73.9607664,06/10/2019 15:43:49,29,40.7213689,N/A,Q4YTPLiDw-chkMLgkPUWyQ,4,Ube Kitchen
64 W 48th St,10036,japanese,-73.98079,06/10/2019 15:43:06,356,40.75831,N/A,DdoubmNfPNRi9xNmcQ64ug,4,Tsurutontan Udon Noodle Brasserie - Midtown
112 8th Ave,10011,dessert,-74.00155,06/10/2019 16:12:43,575,40.74078,N/A,ltReUN5LQiaFVNdpNBes3Q,4,Empire Cake
398 W Broadway,10012,dessert,-74.0024885117088,06/10/2019 16:17:31,1434,40.7243938986329,N/A,TmEPtynTP1qoTqwUbGKyGw,3.5,Ladurée SoHo
115 E18th St,10003,indian,-73.9877132715179,06/10/2019 15:14:54,216,40.7368323318866,N/A,jf3JRaxUYU93x8LFU-8gkA,4,GupShup
403 E 12th St,10009,brunch,-73.983225,06/10/2019 16:03:19,704,40.730006,N/A,7Oq1UdUHUGZGH_QI6N-0LQ,4,Hearth
450 Amsterdam Ave,10024,vietnamese,-73.9772182,06/10/2019 16:19:15,1031,40.78497,N/A,83BXSwE0166sObnXLUE4bQ,4,Land
617 Grand St,11211,korean,-73.94751,06/10/2019 15:08:48,71,40.71142,N/A,P0OilvtjGnUQgf7hFzEgcg,4.5,Mad For Chicken Williamsburg
359 West 45th St,10036,dessert,-73.99087,06/10/2019 16:03:40,214,40.7603099,N/A,IkyRp47Jpbk_AQ35qlr-eg,4.5,Bird & Branch
271 Bleecker St,10014,italian,-74.00293,06/10/2019 16:17:37,1377,40.73154,N/A,d7Asc4q2ImoPlA_BhfroTQ,4,Keste
137 7th Ave S,10014,dessert,-74.0018920898438,06/10/2019 15:00:03,535,40.7347984313965,N/A,G6zVjf98xwxYqi_DhnihYQ,4,Dominique Ansel Kitchen
922 2nd Ave,10017,pizza,-73.96889,06/10/2019 16:03:08,96,40.75408,N/A,CAZDrA29lZ3uXE8igSbv2g,3,La Vera Pizzeria & Restaurant
2705 Broadway,10025,chinese,-73.96868,06/10/2019 15:40:46,153,40.79942,N/A,7hh2eP4HVkyjtpcqeITk3Q,3,Ollie's Noodle Shop & Grille
960 Amsterdam Ave,10025,vietnamese,-73.96529,06/10/2019 16:19:18,980,40.80132,N/A,p2zm0HnXZkI2yCAuYLb45g,4,Thai Market
127 E 27th St,10016,brunch,-73.9832149,06/10/2019 16:03:19,326,40.7423054,N/A,M2wnfA4K3DVwuAv0DCPTdQ,4.5,Covina
201 E 61st St,10065,italian,-73.9654829353094,06/10/2019 16:20:02,259,40.7627823203802,N/A,TZto7AjdA337XIw66AOpUw,4,Scalinatella Restaurant
465 W Broadway,10012,dessert,-74.000015,06/10/2019 15:38:48,70,40.726366,N/A,M-1k30Dgcc1OxZ8buddE4Q,4,HARBS
43-10 Crescent St,11101,dessert,-73.942401,06/10/2019 16:02:47,114,40.748884,N/A,mIDV-IEfeZsQtVW1BUHXLA,4,Indie
308 E 109th St,10029,dessert,-73.94068,06/10/2019 16:08:10,256,40.79219,N/A,5o-jorn07AInbmlNlYGC0g,4.5,Dear Mama Coffee
279 Malcolm X Blvd,11233,pizza,-73.9288003742695,06/10/2019 16:18:24,8,40.6828401192141,N/A,tRVJh8OZl6QuOdsZ1TXGiA,4,Sergio's Pizza
265 Mill St,06830,seafood,-73.6557498656731,06/10/2019 15:12:41,73,41.0029074676371,N/A,Wc_qJXpacPtEFxCAe1kIoQ,4.5,Firehouse Deli
59-15 71st Ave,11385,healthy,-73.8991589471698,06/10/2019 16:18:36,84,40.7006779324274,N/A,c921DfWPCxG5qJ687TU6Xw,4.5,Burrito Republic
485 Main St,07024,korean,-73.9773,06/10/2019 16:19:01,203,40.85549,N/A,SU14Pu68Esh6_M9NC6KC4Q,3.5,Gam Mee Ok Restaurant
352 West 46th St,10036,healthy,-73.98992,06/10/2019 15:08:25,267,40.76053,N/A,q7U2GCMWIZxIqWeMDml0LQ,4.5,Pure Ktchn
138 W 25th St,10001,american,-73.9934939850447,06/10/2019 16:18:05,453,40.7447532620452,N/A,GlSWzWVmQsKLGxySYSGRbQ,4,Smithfield Hall
444 10th Ave,10001,healthy,-73.9986209571362,06/10/2019 16:11:38,22,40.7551174118545,N/A,t_f6TFWjgq4z-j922X5L4w,3.5,fresh&co
568 Grand St,11211,indian,-73.9491,06/10/2019 16:19:23,292,40.710938,N/A,gc5VOvoqzM8UQJwV1mhdkA,3.5,Taj Kabab King
87 Ludlow St,10002,vietnamese,-73.9895,06/10/2019 16:21:35,1,40.71835,N/A,aeZOg5kehkVOoLBCFEqsxQ,5,Bamboo Bites
2266 3rd Ave,10035,chinese,-73.93688,06/10/2019 15:07:37,4,40.8027,N/A,dfm69NWJMqvLbQBKlaFd7w,3,Hung Chow Restaurant
44-20 48th Ave,11377,chinese,-73.9210213,06/10/2019 16:20:05,24,40.7393524,N/A,2rSmA4IK51QAQj60YGvjnw,4,New Asian Cuisine
405 Amsterdam Ave,10024,mexican,-73.97796,06/10/2019 16:03:53,274,40.78333,N/A,tuP7STBjszTvKcQLeFMnkw,4,The Great Burrito
6115 Broadway,10471,brunch,-73.89668,06/10/2019 16:04:49,38,40.89415,N/A,u4bpvrR8_YL1MQgEThd8mA,4.5,Tortoise & Hare
80 Front St,11201,pizza,-73.98943,06/10/2019 14:42:48,327,40.70244,N/A,xxgcU_oFIox_pAmroo9WwA,4,Front Street Pizza
210 7th Ave,11215,japanese,-73.9785903,06/10/2019 16:11:13,406,40.6707147,N/A,B-lJd1eBLcLk1StNbgAe9w,4,Sushi Katsuei
46 Eldridge St,10002,chinese,-73.99301,06/10/2019 16:01:25,96,40.7159,N/A,bRL9IQG2gpdAAEcaa8V0Qg,4.5,East Dumpling
1010 50th Ave,11101,brunch,-73.953697,06/10/2019 16:11:43,670,40.742559,N/A,gISZs8okQgFIpd-yz9aC4w,4,Café Henri
1024 Washington St,07030,brunch,-74.0275599,06/10/2019 16:18:45,114,40.74945,N/A,DYEv5bozeJSjDF6IHOy-zw,4,Tosti Cafe & Kitchen
936 River Rd,07020,italian,-73.973692,06/10/2019 15:07:26,86,40.826943,N/A,UVQ1GxmhlDVDM2acLexJ7A,4,Roberto's II Ristorante
424 W 43rd St,10036,dessert,-73.99332,06/10/2019 15:15:06,673,40.75949,N/A,VzHdgvEv9bx9RVrNbhsmQw,4,Little Pie Company
233-235 Front St,10038,brunch,-74.00184,06/10/2019 16:21:03,55,40.70757,N/A,a8D87UlkkR3HixryrAay9w,4,Coco Bistro
209 E 183rd St,10458,chinese,-73.89943,06/10/2019 15:38:51,1,40.85736,N/A,XcK-u5cH25S6cfOhNXdueQ,5,Good Taste Chinese Restaurant
691 10th Ave,10036,healthy,-73.99335,06/10/2019 16:20:53,533,40.7631,N/A,9YXvNE2jpEhA4k6M8WDH7A,4.5,Ñaño Ecuadorian Kitchen
71-28 Roosevelt Ave,11372,japanese,-73.89383,06/10/2019 16:04:17,8,40.74635,N/A,AudBWxeAr3zHr1ITrTcVpg,4,Izakaya Fuku
8101 Tonnelle Ave,07047,chinese,-74.017076,06/10/2019 15:38:25,31,40.807477,N/A,Qd4LleGL1MU7hcBYXcyVSA,4,Good Chinese Kitchen
7307 37th Rd,11372,indian,-73.8922265,06/10/2019 16:05:23,52,40.7472744,N/A,VvIzNbkl4PDPzutZdxWCJw,4,Ittadi Garden & Grill
836 9th Ave,10019,american,-73.986674,06/10/2019 15:01:05,1164,40.766253,N/A,3omBIylGFJugwLgNgUgOXw,4,BarBacon Hell's Kitchen
788 9th Ave,10019,indian,-73.98756,06/10/2019 15:37:52,261,40.76483,N/A,xeIhR9gx0OsTdoQ0mmEUsA,4,Badshah
83 University Pl,10003,healthy,-73.99301,06/10/2019 14:59:38,92,40.73345,N/A,GAkArzcWxyXsqdE1PbPaqA,4.5,Mint Kitchen
153 Centre St,10013,chinese,-74.00021,06/10/2019 16:01:25,64,40.71792,N/A,dhR4FMfoN0-MT5JOs7B-5g,4.5,Rice Noodle Cart
326 W 46th St,10036,american,-73.98913,06/10/2019 16:18:09,387,40.76005,N/A,lUQR6cZlHHKXOksH5xOTqA,4,Joe Allen
57 Great Jones St,10012,american,-73.99236,06/10/2019 15:40:50,738,40.72639,N/A,8fr5FYU1ip0phERt1mrekg,4.5,Bohemian Restaurant
38-01 31st St,11101,japanese,-73.93184,06/10/2019 16:08:54,111,40.75353,N/A,mm8gYHxaLLRyv3CslY40TA,4.5,Suzuki Shokudo
669 Union St,11215,pizza,-73.98265,06/10/2019 16:20:49,58,40.67741,N/A,71gTwIVOynPCNOFLEv-bQA,4.5,LBK Pizza Napoletana
670 E 233rd St,10466,thai,-73.8584990054369,06/10/2019 15:39:07,18,40.8935462028793,N/A,85y2x_yaBAEGDtwkhqe6ug,3.5,Loong Xin Asian cuisine
27 Essex St,10002,chinese,-73.9898,06/10/2019 16:17:51,298,40.7158,N/A,ovOupYdkZOWUeDMOdt--ng,4,China North Dumpling
302 E 12th St,10003,italian,-73.985502,06/10/2019 16:15:13,661,40.730685,N/A,6aVgixwks8EgirE1JtyDAQ,4,John's of 12th Street
150 E 46th St,10017,japanese,-73.9735724478504,06/10/2019 16:16:01,991,40.7535446865563,N/A,ev6e12vhY_0y4qE1cRhv0A,4,Udon West Midtown
361 Halsey St,11216,mexican,-73.938289,06/10/2019 16:15:39,323,40.683368,N/A,HOEjrJUwKBxSmQRVSILS8Q,3.5,Tepache
2161 Starling Ave,10462,seafood,-73.85314,06/10/2019 15:41:27,37,40.8365,N/A,V8AjkkKkzXnjJfWWeC8ywA,4,Sabor Latino Seafood Restaurant
166 E 118th St,10035,mexican,-73.9398034173906,06/10/2019 15:03:04,52,40.7994318892483,N/A,7xY3vxBy7yFF5dVAi-6hPQ,4,Pipo's Mexican Restaurant
101 E 19th St,10003,american,-73.987874,06/10/2019 15:44:13,1184,40.73775,N/A,lXGCo-K7eftxRT_6E59-Iw,4,Union Square Cafe
364 3rd Ave,10016,mexican,-73.98189,06/10/2019 16:18:01,214,40.74115,N/A,7xW-mmylJCNQgYw88Ur89Q,3.5,La Posada Mexican Food
70 McLean Ave,10705,pizza,-73.8931803,06/10/2019 14:46:45,374,40.9184535,N/A,pl8FXoqks6xQyKqPGjpJZA,4,Pizza Barn
598 8th Ave,10018,pizza,-73.9911494,06/10/2019 16:18:29,106,40.7550912,N/A,fdaS1XvbEwWNIcLqv2C6Vw,4,Upside Pizza
131 Greenpoint Ave,11222,healthy,-73.954885,06/10/2019 16:06:53,230,40.730358,N/A,0XC6L2GCtuaNEI8XFEyD2g,4,Jungle Cafe
3891 Broadway,10032,mexican,-73.9425248,06/10/2019 16:08:38,157,40.8377037,N/A,HqI1ROCmZa2THlBxT9nyrA,4,Las Palmas Restaurant
123 Halstead Ave,10528,seafood,-73.7185582,06/10/2019 15:12:37,28,40.9647896,N/A,1rVWx1QVtXqPoKJykm6EVw,4.5,Piero's
920A E 233rd St,10466,seafood,-73.85088,06/10/2019 16:05:33,9,40.89116,N/A,ugNazFB5-XXP7pQ0WYPtDA,4,House Of Flava’
116 8th Ave,10011,brunch,-74.00146,06/10/2019 15:40:57,104,40.74091,N/A,Zabkjf2HIT-ZAPmgMF3Lvw,4,Jack's Wife Freda
2819 White Plains Rd,10467,mexican,-73.8675294497723,06/10/2019 16:13:13,113,40.8670645863417,N/A,p3c3-cIIHjM090iZlA8WIQ,3.5,Estrellita Poblana II
81 Mulberry St,10013,dessert,-73.9990715682507,06/10/2019 16:17:23,269,40.7164243608713,N/A,v6Z_ySHn5tORg1k__4hklg,4.5,Lung Moon Bakery
473 Cedar Ln,07666,healthy,-74.023091,06/10/2019 16:13:53,424,40.889845,N/A,gJSX5IDyhjeMjz9IS2DIwQ,4,Veggie Heaven
462 Court St,11231,vietnamese,-73.99816,06/10/2019 16:19:15,126,40.67825,N/A,feY7PgoRjCp2qReaIitRkQ,4.5,Boran
200 Mill Creek Dr,07094,seafood,-74.0499105917623,06/10/2019 16:17:20,332,40.7912074629423,N/A,Uhrv97bXuw6NCkdC66Fhng,3.5,Bonefish Grill
234 W 4th St,10014,brunch,-74.00322,06/10/2019 16:16:27,71,40.73433,N/A,h8zxDr-SHc5VrU0PdKfwNw,4,Fairfax
318 W 231st St,10463,mexican,-73.90896,06/10/2019 16:03:52,35,40.88099,N/A,5JtSEryw2Yt8RT1Rm19ryQ,4.5,Taste & Sabor
119 Sullivan St,10012,japanese,-74.0025299,06/10/2019 16:13:35,1080,40.72612,N/A,QR1YIRzFjd2bi5iBzT9zXg,4,Blue Ribbon Sushi
33 W 33rd St,10001,seafood,-73.98676,06/10/2019 15:44:54,23,40.7486,N/A,Ej-hrhc8HFWfijN4X5akOg,4.5,Dim Sum Palace
5983 Broadway,10471,pizza,-73.89846,06/10/2019 16:04:30,63,40.8899,N/A,aliapUVoVvDJPHMA-oD3HQ,4,Broadway Joe's Pizza
214 St Anns Ave,10454,mexican,-73.91748,06/10/2019 15:39:21,17,40.80622,N/A,TV_rsstsxdcFh_YmaSSv_g,4,Jalisco Tacos
Pier 25,10013,brunch,-74.0158861928891,06/10/2019 16:21:11,423,40.7203368579858,N/A,vYGi3439teYg1wPzqVcHUA,4,Grand Banks
62 W 56th St,10019,korean,-73.97717,06/10/2019 15:01:48,351,40.76332,N/A,psqD5se4A0sv9Zn3PyUlcg,4,K-Bap
211 E 43rd St,10017,japanese,-73.9729489318165,06/10/2019 14:44:15,1758,40.7516467024541,N/A,7iY35991NhQ1AShJZCNZgA,4,Sakagura
21 9th Ave,10014,seafood,-74.006342,06/10/2019 16:17:12,2203,40.740234,N/A,7VqMGK9uwi0vKqOjdKyIUA,3.5,Catch NYC
355 W 46th St,10036,italian,-73.98981,06/10/2019 16:17:33,2784,40.76083,N/A,QObHX0yR6zd0WfksRDbJTA,3.5,Becco
3904 64th St,11377,indian,-73.9000145,06/10/2019 16:05:31,6,40.7463337,N/A,J4C5Y13rwXQJYR8rKPUDkw,4.5,Sumnima Kitchen
190 W 4th St,10014,american,-74.0021829,06/10/2019 16:11:05,226,40.7327497,N/A,XO3yD87rTPz9o6Dy9qRaJg,4,The Spaniard
367 3rd Ave,10016,american,-73.98132,06/10/2019 16:13:24,366,40.74103,N/A,h5WkewI6U7NjLB_n6WgdvQ,4,HandCraft Kitchen & Cocktails
150 Nassau St,10038,chinese,-74.00597,06/10/2019 16:17:43,263,40.7115099,N/A,A0saPXtRGKl-SVJGQyQAOw,3.5,Brooklyn Chop House
207 e 43rd st,10017,seafood,-73.9732972159982,06/10/2019 16:03:37,336,40.7512787394311,N/A,ZpMOiRtDoSjbhiYYTHezMg,4,Luke's Lobster Midtown East
237 Park Ave,10029,korean,-73.991317,06/10/2019 16:21:14,51,40.818878,N/A,6cmqR1QpSFmkwchD3Gwurw,3.5,Korilla BBQ
132 W 43rd St,10036,american,-73.98532,06/10/2019 16:15:42,877,40.75596,N/A,YtXl15Nv7TZvV3yIqbZc8A,4,Burger & Lobster
32 Withers St,11211,italian,-73.951174,06/10/2019 15:39:42,327,40.716579,N/A,tJxAlyeT5PRbUIyJ2wsv-A,4,Bamonte's
1819 Palmetto St,11385,indian,-73.90747,06/10/2019 15:38:44,45,40.703375,N/A,zGa3GrjdAQLm2l40SPD8CA,4.5,Garam Masala
30 Hudson St,07302,brunch,-74.0337762,06/10/2019 16:18:45,7,40.7131027,N/A,mMuU9IqvaUTYv7FS1-PEIA,5,Cafe Hudson
1164 1st Ave,10065,vietnamese,-73.9595977571168,06/10/2019 16:17:01,110,40.7624720969574,N/A,3ik-lT8Pu7PAc_04af1J0w,4,Ginger Root Vegan
761 9th Ave,10019,american,-73.9886122,06/10/2019 15:40:19,357,40.764266,N/A,j3HLOkrjzBjcvYPiIHua1A,4,Jasper's Taphouse + Kitchen
95 E 10th St,10003,dessert,-73.989318,06/10/2019 16:12:43,1464,40.730934,N/A,TPBTUvbBVUfJeEWWy1o1QQ,4.5,Sundaes and Cones
3550 E Tremont Ave,10465,mexican,-73.825798,06/10/2019 16:03:53,22,40.82996,N/A,IybosF1HT_tp6e2Zqe2Jbg,4,Taqueria Lupita
