Name,Address,Postcode,Type,Latitude,Longitude,Category
Szechuan Garden Kitchen,2076 8th Ave,10026,chinese,40.802006,-73.956726,restaurant
Toloache 82nd,166 E 82nd St,10028,mexican,40.77648,-73.95669,restaurant
Hong Kong Cafe,357 Franklin Ave,11238,chinese,40.687267,-73.95667,restaurant
Famous Famiglia Pizzeria,1248 Lexington Ave,10028,pizza,40.778337,-73.956623,restaurant
Acme Smoked Fish,30 Gem St,11222,seafood,40.72542,-73.95662,restaurant
Taco Chulo,318 Grand St,11211,mexican,40.71259,-73.95661,restaurant
Maiella,4610 Center Blvd,11109,seafood,40.74704166,-73.956579,restaurant
Gueros,605 Prospect Pl,11238,mexican,40.67521,-73.95657,restaurant
Calaca,139 Putnam Ave,11238,mexican,40.6834,-73.95655,restaurant
Diwan Grill Indian Cuisine,678 Franklin Ave,11238,indian,40.675363,-73.956548,restaurant
Gandhi Fine Indian Cuisine,2032 Bedford Ave,11226,indian,40.6552099,-73.95648,restaurant
Have & Meyer,103 Havemeyer St,11211,italian,40.71326878,-73.9564744,restaurant
PaPa Thai Cuisine,2115 Frederick Douglass Blvd,10026,thai,40.80346,-73.95647,restaurant
Flex Mussels,174 East 82nd St,10028,seafood,40.77637,-73.95646,restaurant
Luanne's Wild Ginger Franklin,676 Franklin Ave,11238,healthy,40.67538993,-73.95642009,restaurant
El Almacen,557 Driggs Ave,11211,seafood,40.71679,-73.9564,restaurant
Skinny's Cantina,4705 Center Blvd,11109,mexican,40.74571587,-73.95631313,restaurant
Harmony,390 Manhattan Ave,10026,healthy,40.805328,-73.956306,restaurant
Mysttik Masaala,4702 5th St,11101,indian,40.74575951,-73.95629991,restaurant
Maharaja Palace,2113 Frederick Douglass Blvd,10026,indian,40.80330657,-73.95628462,restaurant
Mexicue,1429 3rd Ave,10028,mexican,40.77536,-73.95628,restaurant
Nora Thai,176 N 9th St,11211,vietnamese,40.71864,-73.95625,restaurant
Screamer’s Pizzeria,685 Franklin Ave,11238,pizza,40.67512,-73.95623,restaurant
Juice Press,1296 Madison Ave,10128,healthy,40.7848242,-73.9561548,restaurant
Charm Thai Express,1346 Amsterdam Ave,10027,chinese,40.81390286,-73.9561227,restaurant
Four Seasons Bakery & Juice Bar,2281 Church Ave,11226,healthy,40.65064,-73.95609,restaurant
fresh&co,1260 Lexington Ave,10021,healthy,40.77888982,-73.95608773,restaurant
Pascalou,1308 Madison Ave,10128,seafood,40.78521,-73.95595,restaurant
Hart's Restaurant,506 Franklin Ave,11238,seafood,40.681458,-73.955893,restaurant
Our Place China Chalet,242 E 79th St,10075,chinese,40.7733383,-73.9558029,restaurant
Shalom Japan,310 S 4th St,11211,japanese,40.7091679,-73.9558028,restaurant
Emmy Squared - Brooklyn,364 Grand St,11211,pizza,40.712168,-73.955707,restaurant
New Aroma Chinese Restaurant,465 W 125th St,10027,chinese,40.81321716,-73.95570374,restaurant
Cheech & Peppe's,1484 2nd Ave,10075,pizza,40.77216246,-73.95568047,restaurant
Lolo's Seafood Shack,303 W 116th St,10026,seafood,40.80486,-73.95567,restaurant
Rosa's Pizza,374 Metropolitan Ave,11211,pizza,40.7139499,-73.95563,restaurant
The Commodore,366 Metropolitan Ave,11211,american,40.71382571,-73.95560503,restaurant
Le Fanfare,1103 Manhattan Ave,11222,italian,40.736202,-73.955558,restaurant
Savory Thai,378 Metropolitan Ave,11211,thai,40.71395,-73.95554,restaurant
Two Lizards Mexican Bar & Grill,1365 1st Ave,10021,mexican,40.768857,-73.955524,restaurant
Lusardi's,1494 2nd Ave,10075,italian,40.7724199,-73.9555,restaurant
Oxomoco,128 Greenpoint Ave,11222,mexican,40.7299099,-73.95548,restaurant
The Crabby Shack,613 Franklin Ave,11238,seafood,40.67735014,-73.95546715,restaurant
Taco Santana,301 Keap St,11211,mexican,40.70791868,-73.95545876,restaurant
Ollies To Go,307 E 77th St,10075,chinese,40.771918,-73.955451,restaurant
Juice Press,1474 3rd Ave,10028,healthy,40.77716311,-73.95537467,restaurant
Stonefruit Espresso + Kitchen,1058 Bedford Ave,11205,healthy,40.688793,-73.955299,restaurant
Brain Food The Smart Kitchen,967 Bedford Ave,11205,healthy,40.69107,-73.95528,restaurant
Anand Indian Cuisine,304 E 78th St,10075,indian,40.77228,-73.95525,restaurant
The Royal Brooklyn,1025 Manhattan Ave,11222,american,40.734047,-73.955227,restaurant
Ria Bella Pizza,1049 Manhattan Ave,11222,pizza,40.73477488,-73.95520508,restaurant
Acapulco,1116 Manhattan Ave,11222,mexican,40.7367,-73.95517,restaurant
Ashbox,1154 Manhattan Ave,11222,japanese,40.738267,-73.955158,restaurant
Bombay Heights,1070 Bedford Ave,11216,indian,40.688221,-73.955137,restaurant
Triangolo Pizza,1017 Manhattan Ave,11222,pizza,40.73357,-73.955116,restaurant
Numero 28 Pizzeria - New York,1431 1st Ave,10021,pizza,40.76936,-73.95508,restaurant
Agra Taj Mahal,1005 Manhattan Ave,11222,indian,40.7332729,-73.9550299,restaurant
Heidi's House By The Side Of The Road,308 E 78th St,10075,seafood,40.772189,-73.955029,restaurant
presto fresh mexican,429 W 125th St,10027,mexican,40.81221,-73.95502,restaurant
Afghan Kabab and Grill House,1015 Manhattan Ave,11222,indian,40.73359,-73.95498,restaurant
Cantina Taqueria & Tequila Bar,1838 7th Ave,10026,mexican,40.80030634,-73.9549569,restaurant
Bombay Chowk,1378 1st Ave,10021,indian,40.76873,-73.9549,restaurant
sweetgreen,1500 3rd Ave,10028,healthy,40.77801188,-73.95489168,restaurant
Jungle Cafe,131 Greenpoint Ave,11222,healthy,40.730358,-73.954885,restaurant
The Tasting Room,108 Dobbin,11222,healthy,40.72553515,-73.95485663,restaurant
Moloko,705 Myrtle Ave,11205,american,40.69496901,-73.954842,restaurant
Campagnola Restaurant,1382 1st Ave,10021,italian,40.768817,-73.954833,restaurant
KanaHashi,981 Manhattan Ave,11222,japanese,40.73263,-73.95482,restaurant
King Of The Sea,1102 Bedford Ave,11216,seafood,40.687,-73.95479,restaurant
Pizza Stop,2166 Frederick Douglass Blvd,10026,pizza,40.80480584,-73.95473901,restaurant
Peking Kitchen II,2162 8th Ave,10026,chinese,40.80479,-73.954735,restaurant
Pelicana Chicken,941 Manhattan Ave,11222,korean,40.731408,-73.954702,restaurant
Brooklyn Whiskers - Greenpoint,1008 Manhattan Ave,11222,healthy,40.73333547,-73.95469069,restaurant
Takumen,5-50 50th Ave,11101,vietnamese,40.74259,-73.9546699,restaurant
Shipwreck Gourmet Fish Boutique,1049 Bedford Ave,11216,seafood,40.6881156,-73.9546684,restaurant
Jaiya,1553 2nd Ave,10075,thai,40.774553,-73.954563,restaurant
Thai Cafe,925 Manhattan Ave,11222,thai,40.73104,-73.95456,restaurant
Luke's Lobster Upper East Side,242 E 81st St,10028,seafood,40.77473085,-73.95454919,restaurant
Xi'an Famous Foods,328 E 78th St,10075,chinese,40.77197,-73.95452,restaurant
Sama Street,988 Manhattan Ave,11222,thai,40.73287,-73.95448,restaurant
San Matteo Pizzeria e Cucina,1559 2nd Ave,10028,pizza,40.7746799,-73.95443,restaurant
Bar Velo Brooklyn,394 Broadway,11211,healthy,40.707069,-73.954429,restaurant
Good Taste Restaurant,3371 Broadway,10031,chinese,40.8214624,-73.9543845,restaurant
Pitchounette81,245 East 81st St,10028,seafood,40.77496,-73.95437,restaurant
Friducha,946 Manhattan Ave,11222,mexican,40.73152,-73.95432,restaurant
Wei Williamsburg,145 Borinquen Pl,11211,chinese,40.7107868,-73.9542168,restaurant
Amura Japanese,1567 2nd Ave,10028,japanese,40.775001,-73.9542,restaurant
Bombay Grill,1176 Bedford Ave,11216,indian,40.6839,-73.9541799,restaurant
Fushimi Williamsburg,475 Driggs Ave,11211,japanese,40.718827,-73.954131,restaurant
Namaste,1448 1st Ave,10021,indian,40.76985,-73.95412,restaurant
The Brew Inn,924 Manhattan Ave,11222,american,40.731044,-73.954101,restaurant
136th and Broadway Taco Cart,Broadway & W 136th St,10031,mexican,40.82081319,-73.95404958,restaurant
Bawarchi Indian Cuisine,1396 Madison Ave,10029,indian,40.78787,-73.95403,restaurant
Fornino- Greenpoint,849 Manhattan Ave,11222,pizza,40.728949,-73.953999,restaurant
Cascabel Taqueria,1556 2nd Ave,10028,mexican,40.7743636,-73.9539916,restaurant
Churutto Ramen & Poke,1534 3rd Ave,10128,japanese,40.77916,-73.95396,restaurant
Sushi Ishikawa,419 E 74th St,10021,japanese,40.768783,-73.9538981,restaurant
Da Capo,1392 Madison Ave,10029,italian,40.78776967,-73.95383846,restaurant
Sushi Daizen,47-38 Vernon Blvd,11101,japanese,40.74445,-73.9538199,restaurant
Tamashii Blue,47-36 Vernon Blvd,11101,japanese,40.74452,-73.9538,restaurant
Maruzzella,1483 1st Ave,10075,italian,40.77135,-73.95379,restaurant
Chinelos II,530 W 136th St,10031,mexican,40.82033,-73.95378,restaurant
Canyon Road Grill,1470 1st Ave,10075,mexican,40.770694,-73.953774,restaurant
Bella Via Restaurant,47-46 Vernon Blvd,11101,italian,40.74424605,-73.95375447,restaurant
Chairman Sun 国色天湘,47-30 Vernon Blvd,11101,seafood,40.74465,-73.95375,restaurant
Chinese Musician Restaurant,151 Greenpoint Ave,11222,chinese,40.7303597,-73.9537321,restaurant
Clay,553 Manhattan Ave,10027,american,40.80940022,-73.95369507,restaurant
Spice,1479 1st Ave,10075,vietnamese,40.77124301,-73.95366806,restaurant
Om Restaurant,1593 2nd Ave,10028,indian,40.77583,-73.95364,restaurant
Thai Peppercorn,1406 Madison Ave,10029,thai,40.78821,-73.95363,restaurant
Maison Bangkok,355 E 78th St,10075,thai,40.77192988,-73.95357996,restaurant
Cyclo,5-51 47th Ave,11101,thai,40.745714,-73.953549,restaurant
Catfish,1433 Bedford Ave,11216,seafood,40.674106,-73.953529,restaurant
Best Pizza,33 Havemeyer St,11211,pizza,40.7156,-73.95352,restaurant
Safari Restaurant NYC,219 W 116th St,10026,indian,40.80381,-73.9535,restaurant
Mei Jin Ramen,1574 2nd Ave,10028,japanese,40.775028,-73.953491,restaurant
Corazon De Mexico Restaurant & Bar,10-09 50th Ave,11101,mexican,40.74281,-73.95348,restaurant
Osteria Laura,1890 Adam Clayton Jr Blvd,10026,american,40.802591,-73.95348,restaurant
Erminia Italian Restaurant,250 E 83rd St,10028,italian,40.77594,-73.95346,restaurant
Slice,48-11 Vernon Blvd,11101,pizza,40.74367,-73.95345,restaurant
Sushi Ren,1584 2nd Ave,10028,japanese,40.7753299,-73.95339,restaurant
Bangkok Cuisine Upper East Side,1586 2nd Ave,10028,vietnamese,40.77537,-73.95335,restaurant
Vinnie's Pizzeria,1603 2nd Ave,10028,pizza,40.776219,-73.95327,restaurant
Curry-Ya,1467 Amsterdam Ave,10027,japanese,40.81712,-73.95325,restaurant
Gantry Bar & Kitchen,47-02 Vernon Blvd,11101,american,40.74539534,-73.95322792,restaurant
Wok 88,1570 3rd Ave,10128,chinese,40.78042,-73.95322,restaurant
Wa Jeal Sichuan Chili House,1588 2nd Ave,10028,chinese,40.77536,-73.95317,restaurant
B2 Harlem,271 W 119th St,10026,seafood,40.80613,-73.95317,restaurant
Yoan Ming Garden,1407 Madison Ave,10029,chinese,40.78813,-73.95315,restaurant
Bua Thai Ramen & Robata Grill,1611 2nd Ave,10028,vietnamese,40.77635,-73.95308,restaurant
Kobeyaki,215 E 86th St,10028,japanese,40.77861,-73.9530599,restaurant
Bellwether,47-25 Vernon Blvd,11101,american,40.74482,-73.95304,restaurant
La Diagonal,185 St Nicholas Ave,10026,mexican,40.8061,-73.95302,restaurant
Centro Pizza Bar & Italian Kitchen,47-23 Vernon Blvd,11101,pizza,40.74489,-73.95301,restaurant
Italian Village Pizzeria,1494 1st Ave,10075,pizza,40.771447,-73.952994,restaurant
Hummus Kitchen,1613 2nd Ave,10028,indian,40.77636504,-73.95296934,restaurant
Tanoshi Bento,1372 York Ave,10021,japanese,40.7676299,-73.95296,restaurant
Cantina Cumbancha,232 N12th St,11211,mexican,40.71935,-73.95293,restaurant
Finestra Restaurant,1370 York Ave,10021,seafood,40.76751,-73.95288,restaurant
Manducatis Rustica,46-33 Vernon Blvd,11101,italian,40.74585751,-73.95287756,restaurant
Don Pancho Villa Restaurant,189 Borinquen Pl,11211,mexican,40.7109108,-73.9528503,restaurant
Italy Pizza,788 Manhattan Ave,11222,pizza,40.7275599,-73.95282,restaurant
Makana Hawaiian BBQ & Poke,1502 Amsterdam Ave,10031,japanese,40.81843,-73.95282,restaurant
Tanoshi Sushi Sake Bar,1372 York Ave,10021,japanese,40.767568,-73.952815,restaurant
El Paso Taqueria,64 E 97th St,10029,mexican,40.7872963,-73.95281219,restaurant
750 Myrtle Diner,750 Myrtle Ave,11205,japanese,40.69486,-73.95278,restaurant
Picante,3424 Broadway,10031,mexican,40.82283729,-73.95277096,restaurant
Seasoned Vegan,55 Saint Nicholas Ave,10026,indian,40.800664,-73.952757,restaurant
Sushi Of Gari,402 E 78th St,10075,japanese,40.77137,-73.95275,restaurant
IPizza NY,351 W 125th St,10027,pizza,40.81113,-73.95272,restaurant
Sfoglia Restaurant,1402 Lexington Ave,10128,italian,40.783535,-73.952719,restaurant
Harvest Chinese & Thai Cuisine,1502 1st Ave,10075,chinese,40.7718201,-73.9526672,restaurant
Elio's,1621 2nd Ave,10028,italian,40.77676324,-73.95266321,restaurant
Piccolo Trattoria,455 Main St,10044,pizza,40.75916768,-73.95254669,restaurant
PQR,1631 2nd Ave,10028,pizza,40.77709391,-73.95254369,restaurant
Bombay Spice,1018 Bergen St,11216,indian,40.676071,-73.952543,restaurant
Teng Dragon,1516 Amsterdam Ave,10031,chinese,40.81885003,-73.95252015,restaurant
Jimmy's Diner,577 Union Ave,11211,american,40.7177,-73.952445,restaurant
The Daisy,1641 Second Ave,10028,american,40.77741,-73.952434,restaurant
Donguri Restaurant,309 E 83rd St,10028,japanese,40.775724,-73.952431,restaurant
Frijolito's,3446 Broadway,10031,mexican,40.82346529,-73.95241722,restaurant
Hungry?,77 Norman Ave,11222,thai,40.7253533,-73.952406,restaurant
China Jade,1643 2nd Ave,10028,chinese,40.77747,-73.95239,restaurant
La Rustica Pizza,1426 Lexington Ave,10128,pizza,40.78411,-73.95238,restaurant
Greedi Vegan,1031 Bergen St,11216,healthy,40.6763513,-73.9523247,restaurant
Lyn-Genet’s Kitchen ,3473 Broadway,10031,healthy,40.824427,-73.9523121,restaurant
Pho Hoai Restaurant,1906 Ave U,11229,vietnamese,40.599018,-73.952308,restaurant
Pepo's Pizza,1522 Amsterdam Ave,10031,pizza,40.81914,-73.95229,restaurant
ROKC,3452 Broadway,10031,japanese,40.8235051,-73.9522425,restaurant
Amami Bar and Restaurant,57 Nassau Ave,11222,japanese,40.723548,-73.952194,restaurant
The Supply House,1647 2nd Ave,10028,american,40.7775579,-73.9521892,restaurant
Sea & Sea,310 St Nicholas Ave,10027,seafood,40.811012,-73.952174,restaurant
Casa Publica,594 Union Ave,11211,mexican,40.718194,-73.9520543,restaurant
Savann Mediterranean  Cuisine Restaurant,2280 Frederick Douglass Blvd,10027,seafood,40.80848,-73.95201,restaurant
Hibino,10-70 Jackson Ave,11101,japanese,40.742626,-73.95198,restaurant
Geisha Sushi,3468 Broadway,10031,thai,40.8241613,-73.9519775,restaurant
Manetta's Ristorante,1076 Jackson Ave,11101,italian,40.742935,-73.951929,restaurant
Boon Thai,681 Manhattan Ave,11222,thai,40.724933,-73.951759,restaurant
Mama Pho,685 Manhattan Ave,11222,vietnamese,40.72504,-73.95165,restaurant
Forma Pasta Factory,14 Bedford Ave,11222,italian,40.72371,-73.95157,restaurant
Little Luzzo's,119 E 96th St,10128,pizza,40.786342,-73.951553,restaurant
Earl's Beer & Cheese,1259 Park Ave,10029,american,40.78729,-73.95152,restaurant
Scalino,659 Manhattan Ave,11222,italian,40.7244699,-73.95151,restaurant
Chimu Bistro,482 Union Ave,11211,seafood,40.714903,-73.95144,restaurant
Musashi Asian Cuisine,495 Grand St,11211,japanese,40.71113586,-73.95142365,restaurant
Side Park Cafe,1230 5th Ave,10029,mexican,40.7931,-73.95137,restaurant
Montesacro Pinseria Brooklyn,432 Union Ave,11211,pizza,40.71338,-73.95136,restaurant
hanon,436 Union Ave,11211,japanese,40.7134488,-73.9513445,restaurant
Calexico,645 Manhattan Ave,11222,mexican,40.72416,-73.95132,restaurant
Hunan Delight,1467 York Ave,10075,chinese,40.770678,-73.951296,restaurant
Third Avenue Ale House,1644 3rd Ave,10128,american,40.7828,-73.95129,restaurant
Chinatown Restaurant,1650 3rd Ave,10128,chinese,40.78286,-73.95126,restaurant
Gino's Pizza,345 E 83rd St,10028,pizza,40.77535,-73.95121,restaurant
L Encanto D Lola,57 Lenox Ave,10026,mexican,40.80014644,-73.95118636,restaurant
Bamonte's,32 Withers St,11211,italian,40.716579,-73.951174,restaurant
Nostrand Cafe,261 Nostrand Ave,11216,korean,40.68978,-73.951142,restaurant
Modern Love Brooklyn,317 Union Ave,11211,healthy,40.70983,-73.95109,restaurant
Samurai Papa BS,594 Lafayette Ave,11216,japanese,40.6897563,-73.951087,restaurant
Harlem Pizza Co,135 West 116th St,10026,pizza,40.8029069,-73.9510825,restaurant
Santos Anne,366 Union Ave,11211,mexican,40.71138375,-73.9510456,restaurant
Maoz Vegetarian,5TH Ave,10029,healthy,40.795163,-73.951042,restaurant
Anchor Wine Bar,3508 Broadway,10031,italian,40.82536161,-73.95103388,restaurant
Maz Mezcal,316 E 86th St,10028,mexican,40.77741,-73.95103,restaurant
Mermaid Fish Market,1196 President St,11225,seafood,40.66799,-73.9509999,restaurant
Korali Estiatorio,1662 3rd Ave,10128,seafood,40.78349,-73.95098,restaurant
Kings Co Imperial,20 Skillman Ave,11211,chinese,40.71512,-73.95097,restaurant
Xi'an Famous Foods,648 Manhattan Ave,11222,chinese,40.72433017,-73.95092994,restaurant
Salvo's Pizzabar,1477 York Ave,10075,pizza,40.77085114,-73.95092773,restaurant
Wanpaku,621 Manhattan Ave,11222,japanese,40.72355,-73.95092,restaurant
Bulbap Grill,646 Manhattan Ave,11222,korean,40.7243,-73.9509099,restaurant
Amarin Cafe,617 Manhattan Ave,11222,thai,40.72345,-73.95087,restaurant
Salvo's Family Market,500 E 77th St,10162,healthy,40.76944,-73.95087,restaurant
Ashoka Grill,1436 Flatbush Ave,11210,indian,40.6356477,-73.9508667,restaurant
Wholesome Garden Pizza,3529 Broadway Ave,10031,pizza,40.82605422,-73.95085749,restaurant
TØRST,615 Manhattan Ave,11222,american,40.7233949,-73.950856,restaurant
Camillo,1146 Nostrand Ave,11225,italian,40.6596,-73.95081,restaurant
Oaxaca Taqueria,1709 2nd Ave,10128,mexican,40.77964,-73.95081,restaurant
Williamsburg Pizza,265 Union Ave,11211,pizza,40.7078768,-73.9507711,restaurant
Inase Restaurant,1586 1st Ave,10028,japanese,40.77452,-73.950729,restaurant
Grand Great Wall Restaurant,1588 Amsterdam Ave,10031,chinese,40.8212837,-73.9506657,restaurant
Uncle Tony's Pizza,1596 Amsterdam Ave,10031,pizza,40.82139,-73.95066,restaurant
Screamer's Pizzeria,620 Manhattan Ave,11222,pizza,40.7235518,-73.95065,restaurant
Fumo,1600 Amsterdam Ave,10031,american,40.821427,-73.950638,restaurant
Mu Ramen,12-09 Jackson Ave,11101,japanese,40.743797,-73.950631,restaurant
RYUJIN,513 Grand St,11211,japanese,40.71117819,-73.95062567,restaurant
Bernie's,332 Driggs Ave,11222,american,40.72189,-73.95057,restaurant
Sapporo Ichiban,622 Manhattan Ave,11222,japanese,40.72365,-73.95057,restaurant
Uotora,1075 Bergen St,11216,japanese,40.676369,-73.950486,restaurant
Ruammit Thai,742 Nostrand Ave,11216,thai,40.67324,-73.950452,restaurant
Vietnaam,1700 2nd Ave,10128,thai,40.7791481,-73.95041656,restaurant
Bawarchi Indian Cuisine,1546 Madison Ave,10029,indian,40.792804,-73.950393,restaurant
Amy Ruth's,113 W 116th St,10026,seafood,40.80248,-73.95038,restaurant
Luna Rossa,347 E 85th St,10028,italian,40.776612,-73.950351,restaurant
Best Kitchen Time,1250 Nostrand Ave,11225,vietnamese,40.65659,-73.95035,restaurant
Taqueria Milear,752A Nostrand Ave,11216,mexican,40.67298353,-73.95031214,restaurant
Mole,1735 2nd Ave,10128,mexican,40.780331,-73.950302,restaurant
Oso,1618 Amsterdam Ave At 140th St,10031,mexican,40.82195,-73.9502399,restaurant
IL Carino Restaurant,1710 2nd Ave,10128,italian,40.77945,-73.95019,restaurant
Bardolino Pizza,1505 Lexington Ave,10029,pizza,40.78665,-73.95019,restaurant
Evil Olive Pizza Bar,198 Union Ave,11211,pizza,40.706295,-73.9501648,restaurant
Veggies Natural Juice Bar and Cafe,1209 Nostrand Ave,11225,healthy,40.65767,-73.95014,restaurant
San Matteo Pizza and Espresso Bar,1739 2nd Ave,10128,pizza,40.7804,-73.95012,restaurant
Ashoka on 2nd Avenue,1718 2nd Ave,10128,indian,40.7798555,-73.9500904,restaurant
Sweet Brooklyn Bar And Grill,608 Nostrand Ave,11216,american,40.6778663,-73.95000022,restaurant
Black Nile,592 Nostrand Ave,11216,seafood,40.67823,-73.94998,restaurant
Hong Cheong Kitchen,2393 Frederick Douglass B,10027,chinese,40.812366,-73.949928,restaurant
